time,tide
2018-06-24 09:00:00+10:00,0.7580000000000001
2018-06-24 10:00:00+10:00,0.5910000000000001
2018-06-24 11:00:00+10:00,0.5050000000000001
2018-06-24 12:00:00+10:00,0.5290000000000001
2018-06-24 13:00:00+10:00,0.665
2018-06-24 14:00:00+10:00,0.8890000000000001
2018-06-24 15:00:00+10:00,1.151
2018-06-24 16:00:00+10:00,1.3920000000000001
2018-06-24 17:00:00+10:00,1.554
2018-06-24 18:00:00+10:00,1.6
2018-06-24 19:00:00+10:00,1.5180000000000002
2018-06-24 20:00:00+10:00,1.3290000000000002
2018-06-24 21:00:00+10:00,1.0770000000000002
2018-06-24 22:00:00+10:00,0.8190000000000001
2018-06-24 23:00:00+10:00,0.6140000000000001
2018-06-25 00:00:00+10:00,0.5050000000000001
